,name,review,cuisine,latitude,longitude,address,rating,review_count,price,postal_code
935,Jai Thai,nicely located within parents neighborhood ive seen thai eatery grow since humble beginnings brand name outlets,thai,1.29627,103.85532,"['27 Purvis St', 'Singapore 188604', 'Singapore']",4.0,21.0,$,188604
936,Jai Thai,regular fan visit place mostly sundays restaurant tucked really quiet neighborhood drive easy,thai,1.29627,103.85532,"['27 Purvis St', 'Singapore 188604', 'Singapore']",4.0,21.0,$,188604
937,Jang Won Korean,simple comforting korean food good mix banchan well pretty much seals deal pretty nice see actual koreans behind,korean,1.28399,103.84469,"['44 Mosque St', 'Singapore 059522', 'Singapore']",4.0,4.0,$$,59522
938,Jang Won Korean,tanjong pagar know affectionately little korea influx korean restaurants shops opening stone throw away along mosque,korean,1.28399,103.84469,"['44 Mosque St', 'Singapore 059522', 'Singapore']",4.0,4.0,$$,59522
939,Jang Won Korean,recommend yelps eager try restaurant overall food ok pancake portion small compare korean restaurants,korean,1.28399,103.84469,"['44 Mosque St', 'Singapore 059522', 'Singapore']",4.0,4.0,$$,59522
940,Ji Ji Wanton Noodle Specialist,ji ji noodle house one food stalls must patronise hong lim food complex also one stalls recommended,chinese,1.285775,103.845604,"['531A Upper Cross St', '#02-48/49', 'Singapore 050531', 'Singapore']",4.0,5.0,$,50531
941,Ji Ji Wanton Noodle Specialist,excellent old school sui gao dumpling noodle dumplings large ought ample minced pork filling detectable fresh,chinese,1.285775,103.845604,"['531A Upper Cross St', '#02-48/49', 'Singapore 050531', 'Singapore']",4.0,5.0,$,50531
942,Ji Ji Wanton Noodle Specialist,one favorite wanton noodles stall avoiding becos taste good almost addictivethe regular must,chinese,1.285775,103.845604,"['531A Upper Cross St', '#02-48/49', 'Singapore 050531', 'Singapore']",4.0,5.0,$,50531
943,Jin Fine Dining,hidden gem within amoy hotel great value lunch deals weekdays good respite usual working lunch crowd lunch set kinds,japanese,1.282928,103.848734,"['74 Telok Ayer St', '# 01-02', 'Singapore 048464', 'Singapore']",4.5,6.0,$$$,48464
944,Jin Fine Dining,located absolutely charming shophousesturnedhotel food average though service although staff friendly,japanese,1.282928,103.848734,"['74 Telok Ayer St', '# 01-02', 'Singapore 048464', 'Singapore']",4.5,6.0,$$$,48464
945,Jin Fine Dining,walked past lobby amoy hotel saw restaurant times today husband suggested trying dinner generally apprehensive,japanese,1.282928,103.848734,"['74 Telok Ayer St', '# 01-02', 'Singapore 048464', 'Singapore']",4.5,6.0,$$$,48464
946,Jinjja Chicken,ordered ubereats enticed decent number offerings besides wings salads noodles etci opted pieced mixed,korean,1.30036879018169,103.855396583676,"['249 Victoria St', 'Bugis Village', 'Singapore 188032', 'Singapore']",4.0,4.0,$,188032
947,Jinjja Chicken,great alternative four fingers choices noodles rice available chicken sauce flavourful less salty,korean,1.30036879018169,103.855396583676,"['249 Victoria St', 'Bugis Village', 'Singapore 188032', 'Singapore']",4.0,4.0,$,188032
948,Jinjja Chicken,sometimes bliss eating garlicky spicy tacky piece fried chicken listening theme song dots drinking grape fanta thank,korean,1.30036879018169,103.855396583676,"['249 Victoria St', 'Bugis Village', 'Singapore 188032', 'Singapore']",4.0,4.0,$,188032
949,Joe Pork Porridge Raw Fish,according cousin stall around probably years place uncle used frequent still alive,cantonese,1.28229655724075,103.843835616683,"['Chinatown Complex', 'Block 335 Smith St', '#02-81/82', 'Singapore 058953', 'Singapore']",3.0,1.0,$,58953
950,Joo Bar,super excited checked place disappointed end truffle fries decent pork belly plate didnt,korean,1.29816,103.85688,"['5 Tan Quee Lan St', 'Singapore 188094', 'Singapore']",4.0,9.0,$$,188094
951,Joo Bar,ive twice mainly yummy frozen makgeolli drinks food alright probably first pick korean food,korean,1.29816,103.85688,"['5 Tan Quee Lan St', 'Singapore 188094', 'Singapore']",4.0,9.0,$$,188094
952,Joo Bar,want nobody nobody jooi want nobody nobody joonan dareun sarameun sirheo niga animyeon sirheo want nobody nobody nobody,korean,1.29816,103.85688,"['5 Tan Quee Lan St', 'Singapore 188094', 'Singapore']",4.0,9.0,$$,188094
953,Jumbo Seafood,always go back forth spot red house think charms draw think red house seems less touristy,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9.0,$$,58282
954,Jumbo Seafood,alright prby worth hype went early got opened felt like service counting minutes,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9.0,$$,58282
955,Jumbo Seafood,food amazing chili crab best little pricey service lackluster,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9.0,$$,58282
956,Jumbo Seafood,dont care considered touristy quite good recommend pepper crab fried rice sooo delicious,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9.0,$$,58282
957,Jumbo Seafood,visited place trip singapore loved walking around search good food saw jumbo seafood great reviews,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9.0,$$,58282
958,Jumbo Seafood,sgd singapore dollar crab fish seems like gettin played singaporean brothas sistuhs idea,singaporean,1.28558628724908,103.851635745508,"['30 Merchant Rd', '#01-01/02', 'Singapore 058282', 'Singapore']",4.0,9.0,$$,58282
980,Kai Garden,nice ambience open sitting area rooms available business meeting followed lunch ladies followingchilled cherry foie gras xiao,cantonese,1.290543,103.857542,"['6 Raffles Blvd', '#03-128 B', 'Singapore 039594', 'Singapore']",4.0,8.0,$$,39594
981,Kai Garden,good dim sum kai garden marina square beef hor fun delish tender beef slices bbq char siew pastry another option good dim,cantonese,1.290543,103.857542,"['6 Raffles Blvd', '#03-128 B', 'Singapore 039594', 'Singapore']",4.0,8.0,$$,39594
982,Kai Garden,pre ordered whole duck little different twist tri color pancakes different sauces average best,cantonese,1.290543,103.857542,"['6 Raffles Blvd', '#03-128 B', 'Singapore 039594', 'Singapore']",4.0,8.0,$$,39594
983,Kampong Glam Cafe,really wanted try nasi lemak glad kampong glam cafe located arab street near beautiful temple open air,international,1.30124302204376,103.859976382299,"['17 Bussorah St', 'Singapore 199438', 'Singapore']",4.0,26.0,$,199438
984,Kampong Glam Cafe,feel sitting outside sidewalk heat eating good food locals earth place nice discovered teh,international,1.30124302204376,103.859976382299,"['17 Bussorah St', 'Singapore 199438', 'Singapore']",4.0,26.0,$,199438
985,Kampong Glam Cafe,char kway teow da bomb sweet loads wok hei dining area door beware rains lots customers smoke,international,1.30124302204376,103.859976382299,"['17 Bussorah St', 'Singapore 199438', 'Singapore']",4.0,26.0,$,199438
1010,Katanashi,five stars nico example good hospitality restaurant lucky hired someone caliber,japanese,1.281709,103.8476869,"['3 Boon Tat', '#01-01', 'Singapore 069612', 'Singapore']",4.0,12.0,$$,69612
1011,Katanashi,im willing say katanashi one better restaurants touristy boat quay also always see group japanese people im pretty,japanese,1.281709,103.8476869,"['3 Boon Tat', '#01-01', 'Singapore 069612', 'Singapore']",4.0,12.0,$$,69612
1012,Katanashi,im always big fan places nice atmosphere staff super friendly helpful service made feel like japan,japanese,1.281709,103.8476869,"['3 Boon Tat', '#01-01', 'Singapore 069612', 'Singapore']",4.0,12.0,$$,69612
1013,Kimchi Korean Restaurant,unfortunately dont live typical korean restaurant reputation generous amountvariety small dishes aka banchan,korean,1.295968,103.858967,"['3 Temasek Boulevard', 'Suntec City Mall Convention Tower, #02-387', 'Singapore 038983', 'Singapore']",2.5,4.0,$$,38983
1014,Kimchi Korean Restaurant,sorry badly taken photo thoughts lunch personally would recommend meal sure put enough,korean,1.295968,103.858967,"['3 Temasek Boulevard', 'Suntec City Mall Convention Tower, #02-387', 'Singapore 038983', 'Singapore']",2.5,4.0,$$,38983
1015,Kimchi Korean Restaurant,kimchi brand new korean restaurant offering authentic flavors along regional favourites busan andong guaranteed authentic,korean,1.295968,103.858967,"['3 Temasek Boulevard', 'Suntec City Mall Convention Tower, #02-387', 'Singapore 038983', 'Singapore']",2.5,4.0,$$,38983
1016,King Kebabs,dont think ive ever iranian food id read somewhere kebabs place pretty good made note visit arrived,persian,1.28768337548409,103.848769406259,"['14 Circular Rd', '049370', 'Singapore 049370', 'Singapore']",3.0,2.0,$,49370
1017,King Kebabs,hope get diarrhea want overpriced unauthentic badly served stuff system,persian,1.28768337548409,103.848769406259,"['14 Circular Rd', '049370', 'Singapore 049370', 'Singapore']",3.0,2.0,$,49370
1018,Koh Nangkam,went friend early monday lunch came like ish like first patrons dining hour,thai,1.303586,103.8591155,"['4 & 6 Jalan Kledek', 'Singapore 199261', 'Singapore']",2.0,1.0,$$,199261
1019,Koji Sushi Bar - Pickering Branch,perhaps best sushi place tried life date must ask chef owner basically whatever wants get,japanese,1.28446682690697,103.847114,"['3 Pickering Street', '#01-42', 'Singapore 048660', 'Singapore']",4.0,6.0,$$$,48660
1020,Koji Sushi Bar - Pickering Branch,superb die chirashibeen seeing many instagram post chirashi definitely food trend sg asked yaogui greedy friends bring,japanese,1.28446682690697,103.847114,"['3 Pickering Street', '#01-42', 'Singapore 048660', 'Singapore']",4.0,6.0,$$$,48660
1021,Koji Sushi Bar - Pickering Branch,pretty looking bowl chirashi topped generous cuts sashimi roe puffed rice texture crunch truly fresh sashimi,japanese,1.28446682690697,103.847114,"['3 Pickering Street', '#01-42', 'Singapore 048660', 'Singapore']",4.0,6.0,$$$,48660
1022,L'Operetta,sat table mins anyone asked wanted menu asked waiter ok sit table didnt think maybe,italian,1.28147,103.8481,"['7 Boon Tat St', 'Singapore 069614', 'Singapore']",3.0,2.0,$,69614
1023,L'Operetta,great classic pizzas convenient hotel stop hungry casual drink cute sidewalk seating area,italian,1.28147,103.8481,"['7 Boon Tat St', 'Singapore 069614', 'Singapore']",3.0,2.0,$,69614
1024,Lau Pa Sat,lau pa sat first ever hawker centre made lasting impression review based precovid experience im unsure like,singaporean,1.2805001,103.8500214,"['18 Raffles Quay', 'Singapore 048582', 'Singapore']",4.0,135.0,$,48582
1025,Lau Pa Sat,somehow one original outdoor open air eating locations survived singapores redevelopment yes upgraded since,singaporean,1.2805001,103.8500214,"['18 Raffles Quay', 'Singapore 048582', 'Singapore']",4.0,135.0,$,48582
1026,Lau Pa Sat,visit place alive colors sounds food tradition singapore try least,singaporean,1.2805001,103.8500214,"['18 Raffles Quay', 'Singapore 048582', 'Singapore']",4.0,135.0,$,48582
1048,Lei Garden,friends took eat dim sum herelove place yummy pecking duck yummy winter melon soupnot menu yummy different type,cantonese,1.295327,103.852358,"['30 Victoria St', '#01-24', 'Singapore 187996', 'Singapore']",4.0,17.0,$$$,187996
1049,Lei Garden,peking duck delicious truffle fried rice fish must try escalopes veggies fresh favorite side cucumber dish toolove,cantonese,1.295327,103.852358,"['30 Victoria St', '#01-24', 'Singapore 187996', 'Singapore']",4.0,17.0,$$$,187996
1050,Lei Garden,michelin star restaurant good firstexcellent selection cantonese food find usual chinese restaurants large dining area,cantonese,1.295327,103.852358,"['30 Victoria St', '#01-24', 'Singapore 187996', 'Singapore']",4.0,17.0,$$$,187996
1054,LeNu Taiwan Beef Noodle,broth die seriously never amazing beef noodle soup one tried lenu first time last year,taiwanese,1.29913310573085,103.855134382923,"['Bugis Junction', '200 Victoria Street #B1-22', 'Singapore 188021', 'Singapore']",3.5,3.0,$$,188021
1055,LeNu Taiwan Beef Noodle,went family lunch brisket beef noodles la mian steamed fish la mian food decent portions average taste,taiwanese,1.29913310573085,103.855134382923,"['Bugis Junction', '200 Victoria Street #B1-22', 'Singapore 188021', 'Singapore']",3.5,3.0,$$,188021
1056,LeNu Taiwan Beef Noodle,dont taiwanese know isnt right beef bit dry tough tender marinated enough soup bit bland get,taiwanese,1.29913310573085,103.855134382923,"['Bugis Junction', '200 Victoria Street #B1-22', 'Singapore 188021', 'Singapore']",3.5,3.0,$$,188021
1057,Lerk Thai,always walked past place chinatown point lunch time always said hey try sometimebig mistakethe food,thai,1.2851953737483,103.844904452562,"['133 New Bridge Rd', '#B1-50, Chinatown Point', 'Singapore 059413', 'Singapore']",1.0,1.0,$,59413
1058,Les Bouchons,les bouchons solid star steak house definitely satisfied steak craving ive seen listed reviews top budget steak places,french,1.2813,103.84571,"['7 Ann Siang Road', 'Singapore 069689', 'Singapore']",3.0,13.0,$$$,69689
1059,Les Bouchons,know exercise programs youre supposed eat multiple small meals day meal set number calories balanced,french,1.2813,103.84571,"['7 Ann Siang Road', 'Singapore 069689', 'Singapore']",3.0,13.0,$$$,69689
1060,Les Bouchons,steak always preference medium rare came fries damn good meat whatthe second time went,french,1.2813,103.84571,"['7 Ann Siang Road', 'Singapore 069689', 'Singapore']",3.0,13.0,$$$,69689
1061,Liao Fan Hawker Chan,although place overhyped expecting much experience neither overwhelming underwhelming fortunately wasnt long,singaporean,1.28319,103.84296,"['78 Smith St', 'Singapore 058972', 'Singapore']",4.0,138.0,$,58972
1062,Liao Fan Hawker Chan,came novelty saying ate cheapest michelinstar restaurant place pretty clean spacious keep aircon,singaporean,1.28319,103.84296,"['78 Smith St', 'Singapore 058972', 'Singapore']",4.0,138.0,$,58972
1063,Liao Fan Hawker Chan,absolutely clue place got michelin star quality chicken bad eatable garbage ended,singaporean,1.28319,103.84296,"['78 Smith St', 'Singapore 058972', 'Singapore']",4.0,138.0,$,58972
1073,Liao Fan Hawker Chan,visit tried using self service kiosk easy use fuss free photos showing order looks like good single two,singaporean,1.28319,103.84296,"['78 Smith St', 'Singapore 058972', 'Singapore']",4.0,138.0,$,58972
1074,Liao Fan Hawker Chan,cheapest michelin star restaurant world saysay morewithout doubt make way visiting singapore try,singaporean,1.28319,103.84296,"['78 Smith St', 'Singapore 058972', 'Singapore']",4.0,138.0,$,58972
1075,Liao Fan Hawker Chan,like nearer home plus air conditioned wait still least minutes sunday dining need,singaporean,1.28319,103.84296,"['78 Smith St', 'Singapore 058972', 'Singapore']",4.0,138.0,$,58972
1076,Liao Fan Hawker Chan,worlds first michelin hawker stall always try get one michelin restaurant year stop cheapest one never,singaporean,1.28319,103.84296,"['78 Smith St', 'Singapore 058972', 'Singapore']",4.0,138.0,$,58972
