,Unnamed: 0_x,Unnamed: 0.1,name,id,review,Unnamed: 0_y,cuisine,latitude,longitude,address,rating,review_count,price
2766,452.0,452.0,Tanglin Market Place,RrC-VcK_9d29UUyalj_OGw,place short walk regent quick escape reality work every business trip multi story mall grocery liquor,167,indian,1.304923,103.823787,"['163 Tanglin Rd', '#B1-02/03', 'Singapore 247933', 'Singapore']",4.5,4,$$
2767,453.0,453.0,Tanglin Market Place,RrC-VcK_9d29UUyalj_OGw,taken us months figure shopping situation singapore think weve finally got tanglin market place goto store,167,indian,1.304923,103.823787,"['163 Tanglin Rd', '#B1-02/03', 'Singapore 247933', 'Singapore']",4.5,4,$$
2789,466.0,466.0,Lang Nuong Viet Nam,rU7AyPuvHniZKEnCFBNoXw,shop always busy love beef pho sandwich beef pho tasty good portion bbq authentic like eat,168,indian,1.3119808673277,103.85969512993,"['18 Foch Rd', 'Singapore 209260', 'Singapore']",4.5,5,$$
2790,467.0,467.0,Lang Nuong Viet Nam,rU7AyPuvHniZKEnCFBNoXw,sure long place open pretty solid seems mainly charcoal grill steamboat type restaurant elected,168,indian,1.3119808673277,103.85969512993,"['18 Foch Rd', 'Singapore 209260', 'Singapore']",4.5,5,$$
2791,468.0,468.0,Lang Nuong Viet Nam,rU7AyPuvHniZKEnCFBNoXw,amongst hip spots jalan besar area vietnamese barbecue joint assuming shophouse open air tables back,168,indian,1.3119808673277,103.85969512993,"['18 Foch Rd', 'Singapore 209260', 'Singapore']",4.5,5,$$
2843,474.0,474.0,Shanghai Ren Jia,Z0JiIjgjactv8LqSoH2-yA,signature dumplings excellent hot soup within dumpling even though dough little heavy vegs done right tasty,170,indian,1.37669,103.8411713,"['151 Ang Mo Kio Avenue 5', '#01-3046', 'Singapore 560151', 'Singapore']",4.0,13,$$
2844,475.0,475.0,Shanghai Ren Jia,Z0JiIjgjactv8LqSoH2-yA,place amazing heaven earth cant believe havent tried place today restaurant managed husband wife,170,indian,1.37669,103.8411713,"['151 Ang Mo Kio Avenue 5', '#01-3046', 'Singapore 560151', 'Singapore']",4.0,13,$$
2845,476.0,476.0,Shanghai Ren Jia,Z0JiIjgjactv8LqSoH2-yA,love place truly gem find super yummy hole wall havent anything didnt like yet xiao long bao pork buns,170,indian,1.37669,103.8411713,"['151 Ang Mo Kio Avenue 5', '#01-3046', 'Singapore 560151', 'Singapore']",4.0,13,$$
2870,463.0,463.0,Hamburg Steak Keisuke,-Viy3cfKKEhpjWh5l5YDWQ,value money free flow salad bar eggs selection sunny sideup omelette scrambled eggs boiled eggs tamagoyaki youll definitely,171,indian,1.27736,103.84468,"['72 Peck Seah St', 'Singapore 079329', 'Singapore']",4.5,10,$$
2871,464.0,464.0,Hamburg Steak Keisuke,-Viy3cfKKEhpjWh5l5YDWQ,great value money especially free flow salad buffet ive keisuke ramen expected also high standards hamburg tender,171,indian,1.27736,103.84468,"['72 Peck Seah St', 'Singapore 079329', 'Singapore']",4.5,10,$$
2872,465.0,465.0,Hamburg Steak Keisuke,-Viy3cfKKEhpjWh5l5YDWQ,tldr good food variety great price meal includes unlimited salad bar full different pastas greens main course,171,indian,1.27736,103.84468,"['72 Peck Seah St', 'Singapore 079329', 'Singapore']",4.5,10,$$
2897,460.0,460.0,Mahota Commune,KtCOk7dgaQJ7gcmAYNDOoQ,feast senses sustainably sourced ingredients delicately crafted whimsical flavorful dishes restaurant mahota commune,172,indian,1.30831,103.8623099,"['809 French Rd', 'Level 3, Kitchener Complex', 'Singapore 200809', 'Singapore']",5.0,5,$$
2898,461.0,461.0,Mahota Commune,KtCOk7dgaQJ7gcmAYNDOoQ,love place mainly work nearby amazingly convenient get good quality organic produce without go,172,indian,1.30831,103.8623099,"['809 French Rd', 'Level 3, Kitchener Complex', 'Singapore 200809', 'Singapore']",5.0,5,$$
2899,462.0,462.0,Mahota Commune,KtCOk7dgaQJ7gcmAYNDOoQ,man food healthy delicious staff friendly smiley rare good local service really made,172,indian,1.30831,103.8623099,"['809 French Rd', 'Level 3, Kitchener Complex', 'Singapore 200809', 'Singapore']",5.0,5,$$
2924,469.0,469.0,Char Restaurant,mwVHe5PviVWlAnuQexjSfA,places like make difficult write singapore places like put pure genius plate make,173,indian,1.31267,103.85956,"['363 Jalan Besar', 'Singapore 208994', 'Singapore']",4.5,8,$$
2925,470.0,470.0,Char Restaurant,mwVHe5PviVWlAnuQexjSfA,char made believer take char siu another level honest expectation typically hawker stall type however,173,indian,1.31267,103.85956,"['363 Jalan Besar', 'Singapore 208994', 'Singapore']",4.5,8,$$
2926,471.0,471.0,Char Restaurant,mwVHe5PviVWlAnuQexjSfA,char siew best singapore opinion juicy right amount fat casual atmosphere since everyone really,173,indian,1.31267,103.85956,"['363 Jalan Besar', 'Singapore 208994', 'Singapore']",4.5,8,$$
2984,492.0,492.0,Brunches Cafe,MbETVtHRXdEQwA3zKn6Rig,little pricey food quite good house coffee quite interesting requires star melt milk,175,indian,1.314428,103.853973,"['96 Rangoon Rd', 'Singapore 218375', 'Singapore']",4.5,25,$$
2985,493.0,493.0,Brunches Cafe,MbETVtHRXdEQwA3zKn6Rig,mood sweet brunch ordered ice cream waffles taste food good bit pricey quality appeal,175,indian,1.314428,103.853973,"['96 Rangoon Rd', 'Singapore 218375', 'Singapore']",4.5,25,$$
2986,494.0,494.0,Brunches Cafe,MbETVtHRXdEQwA3zKn6Rig,soy mocha starsdecent asked less sweet reduced chocolate syrupchocolate rocks starsthis interesting,175,indian,1.314428,103.853973,"['96 Rangoon Rd', 'Singapore 218375', 'Singapore']",4.5,25,$$
3008,420.0,420.0,Hokkaido Ramen Santouka,3hxwHzQ432UL3rQAWJG5TA,yesssthe good news finally cross santouka man wanna try one day listthe bad cravings list isnt,176,indian,1.28796305006824,103.846003923218,"['6 Eu Tong Sen St', '#02-76', 'Singapore 059817', 'Singapore']",4.5,58,$$
3009,421.0,421.0,Hokkaido Ramen Santouka,3hxwHzQ432UL3rQAWJG5TA,bit difficult find floor far corner looking hotel river mapquest different name helpful ramen santouka,176,indian,1.28796305006824,103.846003923218,"['6 Eu Tong Sen St', '#02-76', 'Singapore 059817', 'Singapore']",4.5,58,$$
3010,422.0,422.0,Hokkaido Ramen Santouka,3hxwHzQ432UL3rQAWJG5TA,great location great food someone isnt well versed raman even like soup options choose satisfy,176,indian,1.28796305006824,103.846003923218,"['6 Eu Tong Sen St', '#02-76', 'Singapore 059817', 'Singapore']",4.5,58,$$
3035,498.0,498.0,Fatboy's The Burger Bar,Rt0NMSzrhSzJbkxi4LNJHw,good decent burgers californian gal burgers filling good fries boothad idea bun used super,177,indian,1.29888228707499,103.846076347301,"['38 Orchard Road', 'Singapore 238836', 'Singapore']",4.0,9,$$
3036,499.0,499.0,Fatboy's The Burger Bar,Rt0NMSzrhSzJbkxi4LNJHw,even though fat boys around singapore quite ive never one one weekday night decided give go offer,177,indian,1.29888228707499,103.846076347301,"['38 Orchard Road', 'Singapore 238836', 'Singapore']",4.0,9,$$
3037,500.0,500.0,Fatboy's The Burger Bar,Rt0NMSzrhSzJbkxi4LNJHw,nice burger joint singapore good burgers good ambience thir cheeseburger fries bun slightly crispy patty,177,indian,1.29888228707499,103.846076347301,"['38 Orchard Road', 'Singapore 238836', 'Singapore']",4.0,9,$$
3038,507.0,507.0,Fatboy's The Burger Bar,qVQCTqt74Lgq235sfUvtzw,burger bar situated excellent location town ordered classic cheeseburger first visit place since classic,177,indian,1.29888228707499,103.846076347301,"['38 Orchard Road', 'Singapore 238836', 'Singapore']",4.0,9,$$
3039,508.0,508.0,Fatboy's The Burger Bar,qVQCTqt74Lgq235sfUvtzw,im sure reviewers gave place anything one star ate burger called burger bar lil papas,177,indian,1.29888228707499,103.846076347301,"['38 Orchard Road', 'Singapore 238836', 'Singapore']",4.0,9,$$
3040,509.0,509.0,Fatboy's The Burger Bar,qVQCTqt74Lgq235sfUvtzw,name changed lilpapasgood tast burgers tried mushrooms burgernice stuff,177,indian,1.29888228707499,103.846076347301,"['38 Orchard Road', 'Singapore 238836', 'Singapore']",4.0,9,$$
3083,495.0,495.0,My Awesome Cafe,t7sRzgaAW6vCAW4KgBrytg,really great cafe restaurant telok ayerthe food delicious kind pricey however give decently large portion sizes,178,indian,1.28016,103.8471,"['202 Telok Ayer Street', 'Singapore 068639', 'Singapore']",4.0,38,$$
3084,496.0,496.0,My Awesome Cafe,t7sRzgaAW6vCAW4KgBrytg,adorable cafebar stumbled upon walking chinatown friendly staff creative drinks get keep idea bulb order,178,indian,1.28016,103.8471,"['202 Telok Ayer Street', 'Singapore 068639', 'Singapore']",4.0,38,$$
3085,497.0,497.0,My Awesome Cafe,t7sRzgaAW6vCAW4KgBrytg,excellent cafe telok ayer area hard spot sign look buddy place staff wearing awesome tshirts know,178,indian,1.28016,103.8471,"['202 Telok Ayer Street', 'Singapore 068639', 'Singapore']",4.0,38,$$
3107,519.0,519.0,Streets of London @ British Hainan,r28WL7jeLY5U_XwzogSrNg,located carpmael road near joo chiat charmed classic collectibles uncle fred collected years nearest,179,indian,1.31238129287846,103.898655921221,"['75 Carpmael Road', 'Singapore 429812', 'Singapore']",4.5,5,$$
3108,520.0,520.0,Streets of London @ British Hainan,r28WL7jeLY5U_XwzogSrNg,first visit aint gonna last nostalgic place reminded childhood days mom dad sweet memories thanks setting,179,indian,1.31238129287846,103.898655921221,"['75 Carpmael Road', 'Singapore 429812', 'Singapore']",4.5,5,$$
3109,521.0,521.0,Streets of London @ British Hainan,r28WL7jeLY5U_XwzogSrNg,free complimentary pudding fries dont mashbaby back ribs quite nicefriendly welcoming service staffcharge water,179,indian,1.31238129287846,103.898655921221,"['75 Carpmael Road', 'Singapore 429812', 'Singapore']",4.5,5,$$
3131,377.0,377.0,Ippudo,SVvHoRiskmC8ykEkjikKmg,ippudo neighborhood like loving grandparent nearby whenever feel bit blue bit contemplative simply go ippudo,180,indian,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
3132,378.0,378.0,Ippudo,SVvHoRiskmC8ykEkjikKmg,surprised see ippudo ramen express asia square food garden yes finally ramen true convenience root still dont get,180,indian,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
3133,379.0,379.0,Ippudo,SVvHoRiskmC8ykEkjikKmg,skeptical curious whole ippudo food court concept tried cant complain ippudo quality really high,180,indian,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
3134,504.0,504.0,Ippudo,mnaTW8Wm0ESJXf4qqDtS9A,third time charmive dined ippudo first new york second hong kong singapore favorite like good restaurant sg wait,180,indian,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
3135,505.0,505.0,Ippudo,mnaTW8Wm0ESJXf4qqDtS9A,came recommendation ramen outstanding real players pork buns steak freaking delicious french fries tastes,180,indian,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
3136,506.0,506.0,Ippudo,mnaTW8Wm0ESJXf4qqDtS9A,loveddd ramen came wednesday afternoon wait cant go wrong original broth medium noodle hardness,180,indian,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
3143,1665.0,1665.0,Ippudo,E9bCmGu9D-2EkWyX8RkqQQ,first meal arriving singapore must say definitely impressed offer mostly ramen different broths,180,indian,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
3144,1666.0,1666.0,Ippudo,E9bCmGu9D-2EkWyX8RkqQQ,great ramen gem found singapore huge selection ramen even ask world like noodles soft medium hard rated,180,indian,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
3145,1667.0,1667.0,Ippudo,E9bCmGu9D-2EkWyX8RkqQQ,ippudo name ramen game ramen quite well indeed lucked get last seats line door,180,indian,1.30199,103.836799,"['333A Orchard Rd', '04-02/03/04', 'Singapore 238897', 'Singapore']",4.0,79,$$
3263,429.0,429.0,Tiong Bahru Bakery,xqniVNVNvAE1E9Qzf8b_Bw,let begin saying small neighborhood establishment opens friend decide get opening,183,indian,1.28428,103.83383,"['56 Eng Hoon St', '#01-70', 'Singapore 160056', 'Singapore']",4.0,69,$$
3264,430.0,430.0,Tiong Bahru Bakery,xqniVNVNvAE1E9Qzf8b_Bw,neither kouign amann green tea croissant snuff snob carb moi expected expectations much high certainly ones,183,indian,1.28428,103.83383,"['56 Eng Hoon St', '#01-70', 'Singapore 160056', 'Singapore']",4.0,69,$$
3265,431.0,431.0,Tiong Bahru Bakery,xqniVNVNvAE1E9Qzf8b_Bw,set expectations high highend bakery named hipster neighborhood arrived minutes closing time hit,183,indian,1.28428,103.83383,"['56 Eng Hoon St', '#01-70', 'Singapore 160056', 'Singapore']",4.0,69,$$
3287,513.0,513.0,Third & Sixth Bistrobar,n-b6s3-M2v4qjjjOZk12Zg,week business dinners lunches eating thai chinese singaporean malaysian indian fare last night wanted eat alone sit,184,indian,1.29604,103.85489,"['36 Seah St', 'Singapore 189673', 'Singapore']",4.5,10,$$
3288,514.0,514.0,Third & Sixth Bistrobar,n-b6s3-M2v4qjjjOZk12Zg,hidden one streets runs along back raffles hotel really cool hole wall bars particular one okay,184,indian,1.29604,103.85489,"['36 Seah St', 'Singapore 189673', 'Singapore']",4.5,10,$$
3289,515.0,515.0,Third & Sixth Bistrobar,n-b6s3-M2v4qjjjOZk12Zg,good burgers cold beer nice casual settingcame late dinner pleased quick friendly service tasty burger,184,indian,1.29604,103.85489,"['36 Seah St', 'Singapore 189673', 'Singapore']",4.5,10,$$
3311,516.0,516.0,Going Om,Sdj01EaHM05cVBkRwmYbOA,came beer live music vibe friday night lively many young people crowd international service,185,indian,1.301332,103.858521,"['63 Haji Lane', 'Singapore 189256', 'Singapore']",4.5,19,$$
3312,517.0,517.0,Going Om,Sdj01EaHM05cVBkRwmYbOA,im fence thumbs place ambiance retro ethnic feels like snug fit himalayan village terms,185,indian,1.301332,103.858521,"['63 Haji Lane', 'Singapore 189256', 'Singapore']",4.5,19,$$
3313,518.0,518.0,Going Om,Sdj01EaHM05cVBkRwmYbOA,really love exploring haji lane going om good rest stop get tired walking around heat place bit healthy hippie,185,indian,1.301332,103.858521,"['63 Haji Lane', 'Singapore 189256', 'Singapore']",4.5,19,$$
3335,528.0,528.0,Wing Seong Fatty's,-qqjWrWuLp--t-xmLz3Kiw,friend grew singapore recommended place authentic singaporean food came early dinner got spicy chili crab,186,indian,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15,$$
3336,529.0,529.0,Wing Seong Fatty's,-qqjWrWuLp--t-xmLz3Kiw,surrounded lots places super cheap eats wing seong fattys easy overlook came whim left stuffed satisfied,186,indian,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15,$$
3337,530.0,530.0,Wing Seong Fatty's,-qqjWrWuLp--t-xmLz3Kiw,dinner couple friends last night would recommend place want proper chinese fried rice logan jelly nice,186,indian,1.30219792015325,103.852494098246,"['175 Bencoolen St', '#01-31, Burlington Square', 'Singapore 189649', 'Singapore']",4.0,15,$$
3362,439.0,439.0,Wolf Burgers,GmpBunV1gzYOB9QSCo-uPQ,impossible truffle burger starsthis first impossible burger great place start excellent texture flavouring,187,indian,1.29500977028277,103.858787566423,"['3 Temasek Boulevard', '#01-455', 'Singapore 038983', 'Singapore']",4.5,13,$$
3363,440.0,440.0,Wolf Burgers,GmpBunV1gzYOB9QSCo-uPQ,vacation eating tons chicken seafood days craving burgers found place yelp little difficult,187,indian,1.29500977028277,103.858787566423,"['3 Temasek Boulevard', '#01-455', 'Singapore 038983', 'Singapore']",4.5,13,$$
3364,441.0,441.0,Wolf Burgers,GmpBunV1gzYOB9QSCo-uPQ,blindly came didnt read reviews wasnt expecting much except quell appetite looks like chose right ordered chicken,187,indian,1.29500977028277,103.858787566423,"['3 Temasek Boulevard', '#01-455', 'Singapore 038983', 'Singapore']",4.5,13,$$
3386,525.0,525.0,Two Chefs Eating Place,nUznN7kZQiXOPITzh5HYIA,sorry give star assam fish head good much msg quite disappointed herbal chicken soup plus,188,indian,1.30721268583436,103.800009302795,"['116 Commonwealth Crescent', '#01-129', 'Singapore 140116', 'Singapore']",3.5,17,$$
3387,526.0,526.0,Two Chefs Eating Place,nUznN7kZQiXOPITzh5HYIA,really tasty tze char reasonable price typical family style singaporean chinese fare plus really creative additions like,188,indian,1.30721268583436,103.800009302795,"['116 Commonwealth Crescent', '#01-129', 'Singapore 140116', 'Singapore']",3.5,17,$$
3388,527.0,527.0,Two Chefs Eating Place,nUznN7kZQiXOPITzh5HYIA,unassuming looks two chefs eating place serves good dishes betray humble settings tasty tze char dishes offer,188,indian,1.30721268583436,103.800009302795,"['116 Commonwealth Crescent', '#01-129', 'Singapore 140116', 'Singapore']",3.5,17,$$
3401,3838.0,3838.0,Two Chefs Eating Place,MO5QR0BGgeRjPm-4JH7B1Q,im fan alexandra branch since ages ago super excited surprised know another branch meter away,188,indian,1.30721268583436,103.800009302795,"['116 Commonwealth Crescent', '#01-129', 'Singapore 140116', 'Singapore']",3.5,17,$$
3402,3839.0,3839.0,Two Chefs Eating Place,MO5QR0BGgeRjPm-4JH7B1Q,place branch first outlet commonwealth packs big crowds dailynot sure crowd sure chef,188,indian,1.30721268583436,103.800009302795,"['116 Commonwealth Crescent', '#01-129', 'Singapore 140116', 'Singapore']",3.5,17,$$
3403,3840.0,3840.0,Two Chefs Eating Place,MO5QR0BGgeRjPm-4JH7B1Q,full review foodiefcs blog two chefs eating place popular cze char stall west commonwealth specific every weekend two chefs,188,indian,1.30721268583436,103.800009302795,"['116 Commonwealth Crescent', '#01-129', 'Singapore 140116', 'Singapore']",3.5,17,$$
3452,472.0,472.0,Hopheads,JSD5Gkz7OTTKkEjLLSILnQ,ok firstly stuffy af located basement secondly staff rude oblivious thirdly prices overpriced,190,indian,1.29680320030355,103.844118416309,"['178 Clemenceau Ave', '#B1-00', 'Haw Par Glass Tower', 'Singapore 239926', 'Singapore']",3.5,3,$$
3453,473.0,473.0,Hopheads,JSD5Gkz7OTTKkEjLLSILnQ,ok first admit may little biased since friend mine runs place promise thank later introducing,190,indian,1.29680320030355,103.844118416309,"['178 Clemenceau Ave', '#B1-00', 'Haw Par Glass Tower', 'Singapore 239926', 'Singapore']",3.5,3,$$
3468,543.0,543.0,Beach Road Kitchen,Fmgb2Zpvhq70MeewCFpejg,great location easy access via mrt stopped esplanade station walk enjoy magnificent architecture jw marriott hotel check,191,indian,1.2947,103.85551,"['30 Beach Rd', 'Level 1', 'Singapore 189763', 'Singapore']",4.5,13,$$
3469,544.0,544.0,Beach Road Kitchen,Fmgb2Zpvhq70MeewCFpejg,celiac disease struggled find places singapore safe eat staying jw marriott advised go,191,indian,1.2947,103.85551,"['30 Beach Rd', 'Level 1', 'Singapore 189763', 'Singapore']",4.5,13,$$
3470,545.0,545.0,Beach Road Kitchen,Fmgb2Zpvhq70MeewCFpejg,went breakfast bit pricy great items fresh cold section amazing felt like walking,191,indian,1.2947,103.85551,"['30 Beach Rd', 'Level 1', 'Singapore 189763', 'Singapore']",4.5,13,$$
